id;UID;Mes_Ref;Cod_Empresa;UC;score_ia
37049;362968376566320251001;2025-10-01;362;42681898;0
43588;362968377802220250901;2025-09-01;362;42681898;0
24246;362968382439520251201;2025-12-01;362;42681898;0
11516;362968389477220260201;2026-02-01;362;42681898;0
68288;36296841688320250501;2025-05-01;362;100239455963;0
24110;362968482010920251201;2025-12-01;362;100239455963;0
17797;362968486127420260101;2026-01-01;362;100239455963;0
68289;36296851688520250501;2025-05-01;362;201294369;0
1245;3629685193781020260401;2026-04-01;362;201294369;1
24107;362968582010620251201;2025-12-01;362;201294369;0
17729;362968585545620260101;2026-01-01;362;201294369;0
68290;36296861688720250501;2025-05-01;362;100239458903;0
24176;362968682355920251201;2025-12-01;362;100239458903;0
11508;362968689361020260201;2026-02-01;362;100239458903;0
68291;36296871688920250501;2025-05-01;362;100239458024;0
24108;362968782010720251201;2025-12-01;362;100239458024;0
17699;362968784867520260101;2026-01-01;362;100239458024;0
68292;36296881689020250501;2025-05-01;362;100239456935;0
43586;362968877801920250901;2025-09-01;362;100239456935;0
24103;362968882010220251201;2025-12-01;362;100239456935;0
17772;362968886122920260101;2026-01-01;362;100239456935;0
68293;36296891689220250501;2025-05-01;362;100239456390;0
24117;362968982011620251201;2025-12-01;362;100239456390;0
17770;362968986122520260101;2026-01-01;362;100239456390;0
11532;362968989789320260201;2026-02-01;362;100239456390;0
68294;36296901689620250501;2025-05-01;362;100239456099;0
24118;362969082011720251201;2025-12-01;362;100239456099;0
17792;362969086126420260101;2026-01-01;362;100239456099;0
68295;36296911689820250501;2025-05-01;362;100239454134;0
24115;362969182011420251201;2025-12-01;362;100239454134;0
17763;362969186121620260101;2026-01-01;362;100239454134;0
11553;362969190305320260201;2026-02-01;362;100239454134;0
68296;36296921690020250501;2025-05-01;362;100239454100;0
24114;362969282011320251201;2025-12-01;362;100239454100;0
17767;362969286122220260101;2026-01-01;362;100239454100;0
11552;362969290305220260201;2026-02-01;362;100239454100;0
68297;36296931690120250501;2025-05-01;362;100239453707;0
24104;362969382010320251201;2025-12-01;362;100239453707;0
17771;362969386122620260101;2026-01-01;362;100239453707;0
68298;36296941690220250501;2025-05-01;362;203369652;0
1243;3629694193780720260401;2026-04-01;362;203369652;1
24106;362969482010520251201;2025-12-01;362;203369652;0
17764;362969486121720260101;2026-01-01;362;203369652;0
11528;362969489774820260201;2026-02-01;362;203369652;0
68299;36296951690420250501;2025-05-01;362;100239453200;0
24113;362969582011220251201;2025-12-01;362;100239453200;0
17787;362969586125720260101;2026-01-01;362;100239453200;0
11658;362969593324720260201;2026-02-01;362;100239453200;0
68300;36296961690620250501;2025-05-01;362;100239453162;0
24112;362969682011120251201;2025-12-01;362;100239453162;0
17785;362969686125520260101;2026-01-01;362;100239453162;0
68301;36296971690820250501;2025-05-01;362;100239452581;0
24111;362969782011020251201;2025-12-01;362;100239452581;0
17799;362969786127920260101;2026-01-01;362;100239452581;0
11551;362969790305120260201;2026-02-01;362;100239452581;0
68302;36296981690920250501;2025-05-01;362;100239450490;0
24102;362969882010120251201;2025-12-01;362;100239450490;0
17784;362969886125020260101;2026-01-01;362;100239450490;0
68303;36297001691120250501;2025-05-01;362;100239306127;0
24109;362970082010820251201;2025-12-01;362;100239306127;0
17762;362970086120920260101;2026-01-01;362;100239306127;0
68304;36297011691220250501;2025-05-01;362;10034258629;0
24371;3629701192372720251201;2025-12-01;362;10034258629;0
30783;3629701192373020251101;2025-11-01;362;10034258629;0
18041;3629701192373120260101;2026-01-01;362;10034258629;0
5523;3629701192373420260301;2026-03-01;362;10034258629;0
11711;3629701192373620260201;2026-02-01;362;10034258629;0
61983;362970149837420250601;2025-06-01;362;10034258629;0
49442;362970173936220250801;2025-08-01;362;10034258629;0
43496;362970175014020250901;2025-09-01;362;10034258629;0
55537;362970176061520250701;2025-07-01;362;10034258629;0
68305;36297021691320250501;2025-05-01;362;10031862363;0
74689;3629702191738420250401;2025-04-01;362;10031862363;0
24346;3629702191738620251201;2025-12-01;362;10031862363;0
87192;3629702191738920250201;2025-02-01;362;10031862363;0
37264;3629702191750220251001;2025-10-01;362;10031862363;0
80928;3629702191752620250301;2025-03-01;362;10031862363;0
93283;3629702191755620250101;2025-01-01;362;10031862363;0
62142;3629702192101020250601;2025-06-01;362;10031862363;0
49541;362970275985320250801;2025-08-01;362;10031862363;0
55551;362970278935020250701;2025-07-01;362;10031862363;0
68306;36297031691420250501;2025-05-01;362;10023923316;0
30601;362970380352820251101;2025-11-01;362;10023923316;0
68307;36297041691520250501;2025-05-01;362;10007194453;0
30602;362970480352920251101;2025-11-01;362;10007194453;0
68308;36297051691620250501;2025-05-01;362;10007194470;0
74635;362970547447020250401;2025-04-01;362;10007194470;0
30603;362970580353020251101;2025-11-01;362;10007194470;0
68309;36297061691720250501;2025-05-01;362;400004847;0
61976;362970649836520250601;2025-06-01;362;400004847;0
43493;362970675010120250901;2025-09-01;362;400004847;0
49542;362970675986220250801;2025-08-01;362;400004847;0
74566;36297081692220250401;2025-04-01;362;27347681;0
18008;3629708189774320260101;2026-01-01;362;27347681;0
11696;3629708191083720260201;2026-02-01;362;27347681;0
24347;3629708191738720251201;2025-12-01;362;27347681;0
30760;3629708191738820251101;2025-11-01;362;27347681;0
55526;362970874367720250701;2025-07-01;362;27347681;0
49506;362970874367820250801;2025-08-01;362;27347681;0
43629;362970878928420250901;2025-09-01;362;27347681;0
101403;362970882595620241201;2024-12-01;362;27347681;0
68362;36297088629920250501;2025-05-01;362;27347681;0
74567;36297091692320250401;2025-04-01;362;0000055778;0
80867;36297091692520250301;2025-03-01;362;0000055778;0
68402;362970956123120250501;2025-05-01;362;0000055778;0
55502;362970973991620250701;2025-07-01;362;0000055778;0
43618;362970978924120250901;2025-09-01;362;0000055778;0
37224;362970979025620251001;2025-10-01;362;0000055778;0
74570;36297231695920250401;2025-04-01;362;3012946672;0
74572;36297241696120250401;2025-04-01;362;3009016905;0
68368;362972421385520250501;2025-05-01;362;3009016905;0
43565;362972476693820250901;2025-09-01;362;3009016905;0
80874;36297251696220250301;2025-03-01;362;24826715;0
49559;362972578629720250801;2025-08-01;362;24826715;0
109157;36297491700120241101;2024-11-01;362;2798352;0
117143;36297491700220241001;2024-10-01;362;2798352;0
125024;36297491700320240901;2024-09-01;362;2798352;0
55432;362974970279620250701;2025-07-01;362;2798352;0
49476;362974974211920250801;2025-08-01;362;2798352;0
30622;362974980355020251101;2025-11-01;362;2798352;0
11619;362974990980820260201;2026-02-01;362;2798352;0
17965;362974990993920260101;2026-01-01;362;2798352;0
74574;36297711706020250401;2025-04-01;362;5193931;0
144375;362977156124020240601;2024-06-01;362;5193931;0
131494;362977156124120240801;2024-08-01;362;5193931;0
62067;362977156124220250601;2025-06-01;362;5193931;0
80917;362977156124320250301;2025-03-01;362;5193931;0
117173;362977156124420241001;2024-10-01;362;5193931;0
137762;362977156124520240701;2024-07-01;362;5193931;0
188119;362977156124620240101;2024-01-01;362;5193931;0
151760;362977156124720240501;2024-05-01;362;5193931;0
179095;362977156124820240201;2024-02-01;362;5193931;0
93269;362977156124920250101;2025-01-01;362;5193931;0
160836;362977156125020240401;2024-04-01;362;5193931;0
101388;362977156125120241201;2024-12-01;362;5193931;0
169920;362977156125220240301;2024-03-01;362;5193931;0
109217;362977156125320241101;2024-11-01;362;5193931;0
30498;362977179025920251101;2025-11-01;362;5193931;0
68317;36297911708620250501;2025-05-01;362;17950700414;0
49437;362979173929820250801;2025-08-01;362;17950700414;0
30516;362979179429720251101;2025-11-01;362;17950700414;0
24268;362979182866020251201;2025-12-01;362;17950700414;0
68318;36297921709320250501;2025-05-01;362;50904890;0
1215;3629792193409820260401;2026-04-01;362;50904890;0
49438;362979273930020250801;2025-08-01;362;50904890;0
24072;362979281097820251201;2025-12-01;362;50904890;0
11459;362979288814420260201;2026-02-01;362;50904890;0
5438;362979293634520260301;2026-03-01;362;50904890;0
68320;36297931709520250501;2025-05-01;362;52682061;0
37086;362979376694820251001;2025-10-01;362;52682061;0
24276;362979382871220251201;2025-12-01;362;52682061;0
68322;36297941709720250501;2025-05-01;362;44436701;0
1125;3629794192653720260401;2026-04-01;362;44436701;0
43462;362979474368020250901;2025-09-01;362;44436701;0
24074;362979481098020251201;2025-12-01;362;44436701;0
11463;362979488846820260201;2026-02-01;362;44436701;0
5441;362979493650720260301;2026-03-01;362;44436701;0
68323;36297951709820250501;2025-05-01;362;31594669;0
3767;3629795194102220260401;2026-04-01;362;31594669;0
43461;362979574367920250901;2025-09-01;362;31594669;0
24073;362979581097920251201;2025-12-01;362;31594669;0
11525;362979589758820260201;2026-02-01;362;31594669;0
5439;362979593634620260301;2026-03-01;362;31594669;0
80876;36298001710320250301;2025-03-01;362;44298323;0
49482;362980074212820250801;2025-08-01;362;44298323;0
30504;362980079026720251101;2025-11-01;362;44298323;0
80877;36298011710420250301;2025-03-01;362;12424595;0
30554;362980135420251101;2025-11-01;362;2089496515;0
49445;362980173991920250801;2025-08-01;362;12424595;0
74577;36298021710520250401;2025-04-01;362;7388667;0
188120;362980270055820240101;2024-01-01;362;7388667;0
93270;362980270057920250101;2025-01-01;362;7388667;0
179096;362980270058020240201;2024-02-01;362;7388667;0
87191;362980270058320250201;2025-02-01;362;7388667;0
169921;362980270058420240301;2024-03-01;362;7388667;0
80918;362980270059020250301;2025-03-01;362;7388667;0
160837;362980270059120240401;2024-04-01;362;7388667;0
151761;362980270060820240501;2024-05-01;362;7388667;0
68418;362980270060920250501;2025-05-01;362;7388667;0
144376;362980270061020240601;2024-06-01;362;7388667;0
62080;362980270063520250601;2025-06-01;362;7388667;0
137763;362980270063620240701;2024-07-01;362;7388667;0
55426;362980270064020250701;2025-07-01;362;7388667;0
131495;362980270064120240801;2024-08-01;362;7388667;0
125154;362980270064220240901;2024-09-01;362;7388667;0
117174;362980270064320241001;2024-10-01;362;7388667;0
109218;362980270064620241101;2024-11-01;362;7388667;0
101389;362980270064720241201;2024-12-01;362;7388667;0
43585;362980277771720250901;2025-09-01;362;7388667;0
30499;362980279026020251101;2025-11-01;362;7388667;0
74578;36298031710620250401;2025-04-01;362;27331709;0
49446;362980373992520250801;2025-08-01;362;27331709;0
24278;362982960420251201;2025-12-01;362;2089496515;0
68324;36298301725720250501;2025-05-01;362;41788435;0
5502;3629830191076820260301;2026-03-01;362;41788435;0
55445;362983071275920250701;2025-07-01;362;41788435;0
37193;362983078543720251001;2025-10-01;362;41788435;0
30503;362983079026620251101;2025-11-01;362;41788435;0
24194;362983082358720251201;2025-12-01;362;41788435;0
17714;362983085053120260101;2026-01-01;362;41788435;0
11515;362983089477120260201;2026-02-01;362;41788435;0
17731;362985562320260101;2026-01-01;362;2089496515;0
11513;362989456720260201;2026-02-01;362;2089496515;0
16028;36299479194027120260201;2026-02-01;362;171727805942;0
17841;3629947987663320260101;2026-01-01;362;171727805942;0
12545;36510496290613020260201;2026-02-01;365;29874815;0
714092;365523561120251101;2025-11-01;365;4001053696;0
714071;365523561220251201;2025-12-01;365;4001053696;0
714107;365523571020251101;2025-11-01;365;9115188;0
714096;365523581120251101;2025-11-01;365;35966017;0
714074;365523581220251201;2025-12-01;365;35966017;0
714080;365523601220251201;2025-12-01;365;24492523;0
714093;365523631120251101;2025-11-01;365;10639942;0
714072;365523631220251201;2025-12-01;365;10639942;0
714098;365523641120251101;2025-11-01;365;10639934;0
714076;365523641220251201;2025-12-01;365;10639934;0
714104;365523651120251101;2025-11-01;365;4002397851;0
714094;365523661120251101;2025-11-01;365;30021553;0
714073;365523661220251201;2025-12-01;365;30021553;0
714102;365523671120251101;2025-11-01;365;4000994761;0
714103;365523691120251101;2025-11-01;365;4002397754;0
714105;365523701120251101;2025-11-01;365;32357630;0
714106;365523711120251101;2025-11-01;365;4001479920;0
714099;365523721120251101;2025-11-01;365;121223;0
714077;365523721220251201;2025-12-01;365;121223;0
714095;365523731120251101;2025-11-01;365;22204989;0
714097;365523741120251101;2025-11-01;365;40306194;0
714075;365523741220251201;2025-12-01;365;40306194;0
714101;365523751120251101;2025-11-01;365;40306216;0
714079;365523751220251201;2025-12-01;365;40306216;0
714100;365523761120251101;2025-11-01;365;42596718;0
714078;365523761220251201;2025-12-01;365;42596718;0
31561;3656703079339020251101;2025-11-01;365;4001053696;0
25145;3656703082711320251201;2025-12-01;365;4001053696;0
31562;3656703179339720251101;2025-11-01;365;10639942;0
25147;3656703182711820251201;2025-12-01;365;10639942;0
31563;3656703379340620251101;2025-11-01;365;30021553;0
25149;3656703382712220251201;2025-12-01;365;30021553;0
31564;3656703479341220251101;2025-11-01;365;22204989;0
31565;3656706979347120251101;2025-11-01;365;35966017;0
25146;3656706982711520251201;2025-12-01;365;35966017;0
31566;3656728479380120251101;2025-11-01;365;40306194;0
25150;3656728482712420251201;2025-12-01;365;40306194;0
31567;3656739279398220251101;2025-11-01;365;10639934;0
25148;3656739282712020251201;2025-12-01;365;10639934;0
31568;3656739579399120251101;2025-11-01;365;121223;0
25151;3656739582712520251201;2025-12-01;365;121223;0
31569;3656739879400020251101;2025-11-01;365;42596718;0
25152;3656739882910720251201;2025-12-01;365;42596718;0
31570;3656763679444220251101;2025-11-01;365;40306216;0
25144;3656763682711020251201;2025-12-01;365;40306216;0
31571;3657024480175020251101;2025-11-01;365;4000994761;0
31572;3657026580179520251101;2025-11-01;365;4002397754;0
31573;3657026680179620251101;2025-11-01;365;4002397851;0
31574;3657026780179720251101;2025-11-01;365;32357630;0
31575;3657026880179820251101;2025-11-01;365;4001479920;0
31576;3657248780785220251101;2025-11-01;365;9115188;0
25153;3658144482919020251201;2025-12-01;365;24492523;0
6559;366101303192581420260301;2026-03-01;366;525845505955;0
12567;36610130393691320260201;2026-02-01;366;525845505955;0
714701;36652381020260201;2026-02-01;366;34264566 - ATD;0
714507;36652381020260301;2026-03-01;366;34264566 - ATD;0
714344;36652381020260401;2026-04-01;366;34264566 - ATD;0
714702;36652382020260201;2026-02-01;366;44371470 - FDS;0
714508;36652382020260301;2026-03-01;366;44371470 - FDS;0
714345;36652382020260401;2026-04-01;366;44371470 - FDS;0
714703;36652383020260201;2026-02-01;366;45513694 - MAI;0
714509;36652383020260301;2026-03-01;366;45513694 - MAI;0
714346;36652383020260401;2026-04-01;366;45513694 - MAI;0
12633;36652385020260201;2026-02-01;366;8652740 - CPC;0
12634;36652386020260201;2026-02-01;366;4000141204 - AAD;0
12635;36652387020260201;2026-02-01;366;4002182754 - CTR;0
12636;36652388020260201;2026-02-01;366;4002272875 - CRR;0
12637;36652389020260201;2026-02-01;366;4002578883 - RAN;0
714705;36652390020260201;2026-02-01;366;35154314 - CBD;0
714516;36652390020260301;2026-03-01;366;35154314 - CBD;0
714355;36652392020260401;2026-04-01;366;106496816 - LVS;0
714706;36652396020260201;2026-02-01;366;26644704 - DJC;0
714707;36652397020260201;2026-02-01;366;28057997 - JOD;0
714518;36652397020260301;2026-03-01;366;28057997 - JOD;0
714708;36652398020260201;2026-02-01;366;43214489 - JOS;0
714519;36652398020260301;2026-03-01;366;43214489 - JOS;0
714709;36652399020260201;2026-02-01;366;4001281001 - AM2;0
714520;36652399020260301;2026-03-01;366;4001281001 - AM2;0
714710;36652400020260201;2026-02-01;366;30680522 - AME;0
714521;36652400020260301;2026-03-01;366;30680522 - AME;0
714711;36652401020260201;2026-02-01;366;4000761174 - CSD;0
714522;36652401020260301;2026-03-01;366;4000761174 - CSD;0
714712;36652402020260201;2026-02-01;366;4001128210 - HOD;0
714523;36652402020260301;2026-03-01;366;4001128210 - HOD;0
